commence_time,home_team,away_team,bookmaker,market_type,name,price,point
2024-12-26T03:30:00Z,Phoenix Suns,Denver Nuggets,DraftKings,h2h,Denver Nuggets,2.1,
2024-12-26T03:30:00Z,Phoenix Suns,Denver Nuggets,DraftKings,h2h,Phoenix Suns,1.77,
2024-12-26T03:30:00Z,Phoenix Suns,Denver Nuggets,DraftKings,spreads,Denver Nuggets,1.91,2.0
2024-12-26T03:30:00Z,Phoenix Suns,Denver Nuggets,DraftKings,spreads,Phoenix Suns,1.91,-2.0
2024-12-26T03:30:00Z,Phoenix Suns,Denver Nuggets,DraftKings,totals,Over,1.91,227.5
2024-12-26T03:30:00Z,Phoenix Suns,Denver Nuggets,DraftKings,totals,Under,1.91,227.5
2024-12-26T03:30:00Z,Phoenix Suns,Denver Nuggets,MyBookie.ag,h2h,Denver Nuggets,2.01,
2024-12-26T03:30:00Z,Phoenix Suns,Denver Nuggets,MyBookie.ag,h2h,Phoenix Suns,1.78,
2024-12-26T03:30:00Z,Phoenix Suns,Denver Nuggets,MyBookie.ag,spreads,Denver Nuggets,1.91,2.0
2024-12-26T03:30:00Z,Phoenix Suns,Denver Nuggets,MyBookie.ag,spreads,Phoenix Suns,1.91,-2.0
2024-12-26T03:30:00Z,Phoenix Suns,Denver Nuggets,MyBookie.ag,totals,Over,1.91,227.5
2024-12-26T03:30:00Z,Phoenix Suns,Denver Nuggets,MyBookie.ag,totals,Under,1.91,227.5
